name,id_kecamatan,kabupaten_kota_id
Sungai Laur,610407,Kab. Ketapang
Simpang Hulu,610408,Kab. Ketapang
Nanga Tayap,610411,Kab. Ketapang
Matan Hilir Selatan,610412,Kab. Ketapang
Tumbang Titi,610413,Kab. Ketapang
Jelai Hulu,610414,Kab. Ketapang
Delta Pawan,610416,Kab. Ketapang
Muara Pawan,610417,Kab. Ketapang
Benua Kayong,610418,Kab. Ketapang
Hulu Sungai,610419,Kab. Ketapang
Simpang Dua,610420,Kab. Ketapang
Air Upas,610421,Kab. Ketapang
Singkup,610422,Kab. Ketapang
Pemahan,610424,Kab. Ketapang
Sungai Melayu Rayak,610425,Kab. Ketapang
Sintang,610501,Kab. Sintang
Tempunak,610502,Kab. Sintang
Sepauk,610503,Kab. Sintang
Ketungau Hilir,610504,Kab. Sintang
Ketungau Tengah,610505,Kab. Sintang
Ketungau Hulu,610506,Kab. Sintang
Dedai,610507,Kab. Sintang
Kayan Hilir,610508,Kab. Sintang
Kayan Hulu,610509,Kab. Sintang
Serawai,610514,Kab. Sintang
Ambalau,610515,Kab. Sintang
Kelam Permai,610519,Kab. Sintang
Sungai Tebelian,610520,Kab. Sintang
Binjai Hulu,610521,Kab. Sintang
Putussibau Utara,610601,Kab. Kapuas Hulu
Bika,610602,Kab. Kapuas Hulu
Embaloh Hilir,610603,Kab. Kapuas Hulu
Embaloh Hulu,610604,Kab. Kapuas Hulu
Bunut Hilir,610605,Kab. Kapuas Hulu
Bunut Hulu,610606,Kab. Kapuas Hulu
Jongkong,610607,Kab. Kapuas Hulu
Hulu Gurung,610608,Kab. Kapuas Hulu
Selimbau,610609,Kab. Kapuas Hulu
Semitau,610610,Kab. Kapuas Hulu
Seberuang,610611,Kab. Kapuas Hulu
Batang Lupar,610612,Kab. Kapuas Hulu
Empanang,610613,Kab. Kapuas Hulu
Badau,610614,Kab. Kapuas Hulu
Silat Hilir,610615,Kab. Kapuas Hulu
Silat Hulu,610616,Kab. Kapuas Hulu
Putussibau Selatan,610617,Kab. Kapuas Hulu
Kalis,610618,Kab. Kapuas Hulu
Boyan Tanjung,610619,Kab. Kapuas Hulu
Mentebah,610620,Kab. Kapuas Hulu
Pengkadan,610621,Kab. Kapuas Hulu
Suhaid,610622,Kab. Kapuas Hulu
Puring Kencana,610623,Kab. Kapuas Hulu
Sungai Raya,610701,Kab. Bengkayang
Samalantan,610702,Kab. Bengkayang
Ledo,610703,Kab. Bengkayang
Bengkayang,610704,Kab. Bengkayang
Seluas,610705,Kab. Bengkayang
Sanggau Ledo,610706,Kab. Bengkayang
Jagoi Babang,610707,Kab. Bengkayang
Monterado,610708,Kab. Bengkayang
Teriak,610709,Kab. Bengkayang
Suti Semarang,610710,Kab. Bengkayang
Capkala,610711,Kab. Bengkayang
Siding,610712,Kab. Bengkayang
Lumar,610713,Kab. Bengkayang
Sungai Betung,610714,Kab. Bengkayang
Sungai Raya Kepulauan,610715,Kab. Bengkayang
Lembah Bawang,610716,Kab. Bengkayang
Tujuh Belas,610717,Kab. Bengkayang
Ngabang,610801,Kab. Landak
Mempawah Hulu,610802,Kab. Landak
Menjalin,610803,Kab. Landak
Mandor,610804,Kab. Landak
Air Besar,610805,Kab. Landak
Menyuke,610806,Kab. Landak
Sengah Temila,610807,Kab. Landak
Meranti,610808,Kab. Landak
Kuala Behe,610809,Kab. Landak
Sebangki,610810,Kab. Landak
Jelimpo,610811,Kab. Landak
Banyuke Hulu,610812,Kab. Landak
Sompak,610813,Kab. Landak
Sekadau Hilir,610901,Kab. Sekadau
Sekadau Hulu,610902,Kab. Sekadau
Nanga Taman,610903,Kab. Sekadau
Nanga Mahap,610904,Kab. Sekadau
Belitang Hilir,610905,Kab. Sekadau
Belitang Hulu,610906,Kab. Sekadau
Belitang,610907,Kab. Sekadau
Belimbing,611001,Kab. Melawi
Nanga Pinoh,611002,Kab. Melawi
Ella Hilir,611003,Kab. Melawi
Menukung,611004,Kab. Melawi
Sayan,611005,Kab. Melawi
Tanah Pinoh,611006,Kab. Melawi
Sokan,611007,Kab. Melawi
Pinoh Utara,611008,Kab. Melawi
Pinoh Selatan,611009,Kab. Melawi
Belimbing Hulu,611010,Kab. Melawi
Tanah Pinoh Barat,611011,Kab. Melawi
Sukadana,611101,Kab. Kayong Utara
Simpang Hilir,611102,Kab. Kayong Utara
Teluk Batang,611103,Kab. Kayong Utara
Pulau Maya,611104,Kab. Kayong Utara
Seponti,611105,Kab. Kayong Utara
Kepulauan Karimata,611106,Kab. Kayong Utara
Sungai Raya,611201,Kab. Kubu Raya
Kuala Mandor B,611202,Kab. Kubu Raya
Sungai Ambawang,611203,Kab. Kubu Raya
Terentang,611204,Kab. Kubu Raya
Batu Ampar,611205,Kab. Kubu Raya
Kubu,611206,Kab. Kubu Raya
Rasau Jaya,611207,Kab. Kubu Raya
Teluk Pakedai,611208,Kab. Kubu Raya
Sungai Kakap,611209,Kab. Kubu Raya
Pontianak Selatan,617101,Kota Pontianak
Pontianak Timur,617102,Kota Pontianak
Pontianak Barat,617103,Kota Pontianak
Pontianak Utara,617104,Kota Pontianak
Pontianak Kota,617105,Kota Pontianak
Pontianak Tenggara,617106,Kota Pontianak
Singkawang Tengah,617201,Kota Singkawang
Singkawang Barat,617202,Kota Singkawang
Singkawang Timur,617203,Kota Singkawang
Singkawang Utara,617204,Kota Singkawang
Singkawang Selatan,617205,Kota Singkawang
Kumai,620101,Kab. Kotawaringin Barat
Arut Selatan,620102,Kab. Kotawaringin Barat
Kotawaringin Lama,620103,Kab. Kotawaringin Barat
Arut Utara,620104,Kab. Kotawaringin Barat
Pangkalan Lada,620105,Kab. Kotawaringin Barat
Pangkalan Banteng,620106,Kab. Kotawaringin Barat
Kota Besi,620201,Kab. Kotawaringin Timur
Cempaga,620202,Kab. Kotawaringin Timur
Mentaya Hulu,620203,Kab. Kotawaringin Timur
Parenggean,620204,Kab. Kotawaringin Timur
Baamang,620205,Kab. Kotawaringin Timur
Mentawa Baru Ketapang,620206,Kab. Kotawaringin Timur
Mentaya Hilir Utara,620207,Kab. Kotawaringin Timur
Mentaya Hilir Selatan,620208,Kab. Kotawaringin Timur
Pulau Hanaut,620209,Kab. Kotawaringin Timur
Antang Kalang,620210,Kab. Kotawaringin Timur
Teluk Sampit,620211,Kab. Kotawaringin Timur
Seranau,620212,Kab. Kotawaringin Timur
Cempaga Hulu,620213,Kab. Kotawaringin Timur
Telawang,620214,Kab. Kotawaringin Timur
Bukit Santuai,620215,Kab. Kotawaringin Timur
Tualan Hulu,620216,Kab. Kotawaringin Timur
Telaga Antang,620217,Kab. Kotawaringin Timur
Selat,620301,Kab. Kapuas
Kapuas Hilir,620302,Kab. Kapuas
Kapuas Timur,620303,Kab. Kapuas
Kapuas Kuala,620304,Kab. Kapuas
Kapuas Barat,620305,Kab. Kapuas
Pulau Petak,620306,Kab. Kapuas
Kapuas Murung,620307,Kab. Kapuas
Basarang,620308,Kab. Kapuas
Mantangai,620309,Kab. Kapuas
Timpah,620310,Kab. Kapuas
Kapuas Tengah,620311,Kab. Kapuas
Kapuas Hulu,620312,Kab. Kapuas
Tamban Catur,620313,Kab. Kapuas
Pasak Talawang,620314,Kab. Kapuas
Mandau Talawang,620315,Kab. Kapuas
Dadahup,620316,Kab. Kapuas
Bataguh,620317,Kab. Kapuas
Jenamas,620401,Kab. Barito Selatan
Dusun Hilir,620402,Kab. Barito Selatan
Karau Kuala,620403,Kab. Barito Selatan
Dusun Utara,620404,Kab. Barito Selatan
Gn. Bintang Awai,620405,Kab. Barito Selatan
Dusun Selatan,620406,Kab. Barito Selatan
Montallat,620501,Kab. Barito Utara
Gunung Timang,620502,Kab. Barito Utara
Gunung Purei,620503,Kab. Barito Utara
Teweh Timur,620504,Kab. Barito Utara
Teweh Tengah,620505,Kab. Barito Utara
Lahei,620506,Kab. Barito Utara
Teweh Baru,620507,Kab. Barito Utara
Teweh Selatan,620508,Kab. Barito Utara
Lahei Barat,620509,Kab. Barito Utara
Kamipang,620601,Kab. Katingan
Katingan Hilir,620602,Kab. Katingan
Tewang Sangalang Garing,620603,Kab. Katingan
Pulau Malan,620604,Kab. Katingan
Katingan Tengah,620605,Kab. Katingan
Sanaman Mantikei,620606,Kab. Katingan
Marikit,620607,Kab. Katingan
Katingan Hulu,620608,Kab. Katingan
Mendawai,620609,Kab. Katingan
Katingan Kuala,620610,Kab. Katingan
Tasik Payawan,620611,Kab. Katingan
Petak Malai,620612,Kab. Katingan
Bukit Raya,620613,Kab. Katingan
Seruyan Hilir,620701,Kab. Seruyan
Seruyan Tengah,620702,Kab. Seruyan
Danau Sembuluh,620703,Kab. Seruyan
Hanau,620704,Kab. Seruyan
Seruyan Hulu,620705,Kab. Seruyan
Seruyan Hilir Timur,620706,Kab. Seruyan
Seruyan Raya,620707,Kab. Seruyan
Danau Seluluk,620708,Kab. Seruyan
Batu Ampar,620709,Kab. Seruyan
Suling Tambun,620710,Kab. Seruyan
Sukamara,620801,Kab. Sukamara
Jelai,620802,Kab. Sukamara
Balai Riam,620803,Kab. Sukamara
Pantai Lunci,620804,Kab. Sukamara
Permata Kecubung,620805,Kab. Sukamara
Lamandau,620901,Kab. Lamandau
Delang,620902,Kab. Lamandau
Bulik,620903,Kab. Lamandau
Bulik Timur,620904,Kab. Lamandau
Menthobi Raya,620905,Kab. Lamandau
Sematu Jaya,620906,Kab. Lamandau
Belantikan Raya,620907,Kab. Lamandau
Batang Kawa,620908,Kab. Lamandau
Sepang,621001,Kab. Gunung Mas
Kurun,621002,Kab. Gunung Mas
Tewah,621003,Kab. Gunung Mas
Kahayan Hulu Utara,621004,Kab. Gunung Mas
Rungan,621005,Kab. Gunung Mas
Manuhing,621006,Kab. Gunung Mas
Mihing Raya,621007,Kab. Gunung Mas
Damang Batu,621008,Kab. Gunung Mas
Miri Manasa,621009,Kab. Gunung Mas
Rungan Hulu,621010,Kab. Gunung Mas
Manuhing Raya,621011,Kab. Gunung Mas
Rungan Barat,621012,Kab. Gunung Mas
Pandih Batu,621101,Kab. Pulang Pisau
Kahayan Kuala,621102,Kab. Pulang Pisau
Kahayan Tengah,621103,Kab. Pulang Pisau
Banama Tingang,621104,Kab. Pulang Pisau
Kahayan Hilir,621105,Kab. Pulang Pisau
Maliku,621106,Kab. Pulang Pisau
Jabiren Raya,621107,Kab. Pulang Pisau
Sebangau Kuala,621108,Kab. Pulang Pisau
Murung,621201,Kab. Murung Raya
Tanah Siang,621202,Kab. Murung Raya
Laung Tuhup,621203,Kab. Murung Raya
Permata Intan,621204,Kab. Murung Raya
Sumber Barito,621205,Kab. Murung Raya
Barito Tuhup Raya,621206,Kab. Murung Raya
Tanah Siang Selatan,621207,Kab. Murung Raya
Sungai Babuat,621208,Kab. Murung Raya
Seribu Riam,621209,Kab. Murung Raya
Uut Murung,621210,Kab. Murung Raya
Dusun Timur,621301,Kab. Barito Timur
Banua Lima,621302,Kab. Barito Timur
Patangkep Tutui,621303,Kab. Barito Timur
Awang,621304,Kab. Barito Timur
Dusun Tengah,621305,Kab. Barito Timur
Pematang Karau,621306,Kab. Barito Timur
Paju Epat,621307,Kab. Barito Timur
Raren Batuah,621308,Kab. Barito Timur
Paku,621309,Kab. Barito Timur
Karusen Janang,621310,Kab. Barito Timur
Pahandut,627101,Kota Palangkaraya
Bukit Batu,627102,Kota Palangkaraya
Jekan Raya,627103,Kota Palangkaraya
Sabangau,627104,Kota Palangkaraya
Rakumpit,627105,Kota Palangkaraya
Takisung,630101,Kab. Tanah Laut
Jorong,630102,Kab. Tanah Laut
Pelaihari,630103,Kab. Tanah Laut
Kurau,630104,Kab. Tanah Laut
Bati Bati,630105,Kab. Tanah Laut
Panyipatan,630106,Kab. Tanah Laut
Kintap,630107,Kab. Tanah Laut
Tambang Ulang,630108,Kab. Tanah Laut
Batu Ampar,630109,Kab. Tanah Laut
Bajuin,630110,Kab. Tanah Laut
Bumi Makmur,630111,Kab. Tanah Laut
Pulau Sembilan,630201,Kab. Kotabaru
Pulau Laut Barat,630202,Kab. Kotabaru
Pulau Laut Selatan,630203,Kab. Kotabaru
Pulau Laut Timur,630204,Kab. Kotabaru
Pulau Sebuku,630205,Kab. Kotabaru
Pulaulaut Utara,630206,Kab. Kotabaru
Kelumpang Selatan,630207,Kab. Kotabaru
Kelumpang Hulu,630208,Kab. Kotabaru
Kelumpang Tengah,630209,Kab. Kotabaru
Kelumpang Utara,630210,Kab. Kotabaru
Pamukan Selatan,630211,Kab. Kotabaru
Sampanahan,630212,Kab. Kotabaru
Pamukan Utara,630213,Kab. Kotabaru
Hampang,630214,Kab. Kotabaru
Sungai Durian,630215,Kab. Kotabaru
Pulau Laut Tengah,630216,Kab. Kotabaru
Kelumpang Hilir,630217,Kab. Kotabaru
Kelumpang Barat,630218,Kab. Kotabaru
Pamukan Barat,630219,Kab. Kotabaru
Pulau Laut Kepulauan,630220,Kab. Kotabaru
Pulau Laut Tanjung Selayar,630221,Kab. Kotabaru
Pulaulaut Sigam,630222,Kab. Kotabaru
Aluh Aluh,630301,Kab. Banjar
Kertak Hanyar,630302,Kab. Banjar
Gambut,630303,Kab. Banjar
Sungai Tabuk,630304,Kab. Banjar
Martapura,630305,Kab. Banjar
Karang Intan,630306,Kab. Banjar
Astambul,630307,Kab. Banjar
Simpang Empat,630308,Kab. Banjar
Pengaron,630309,Kab. Banjar
Sungai Pinang,630310,Kab. Banjar
Aranio,630311,Kab. Banjar
Mataraman,630312,Kab. Banjar
Beruntung Baru,630313,Kab. Banjar
Martapura Barat,630314,Kab. Banjar
Martapura Timur,630315,Kab. Banjar
Sambung Makmur,630316,Kab. Banjar
Paramasan,630317,Kab. Banjar
Telaga Bauntung,630318,Kab. Banjar
Tatah Makmur,630319,Kab. Banjar
Cintapuri Darussalam,630320,Kab. Banjar
Tabunganen,630401,Kab. Barito Kuala
Tamban,630402,Kab. Barito Kuala
Anjir Pasar,630403,Kab. Barito Kuala
Anjir Muara,630404,Kab. Barito Kuala
Alalak,630405,Kab. Barito Kuala
Mandastana,630406,Kab. Barito Kuala
Rantau Badauh,630407,Kab. Barito Kuala
Belawang,630408,Kab. Barito Kuala
Cerbon,630409,Kab. Barito Kuala
Bakumpai,630410,Kab. Barito Kuala
Kuripan,630411,Kab. Barito Kuala
Tabukan,630412,Kab. Barito Kuala
Mekarsari,630413,Kab. Barito Kuala
Barambai,630414,Kab. Barito Kuala
Marabahan,630415,Kab. Barito Kuala
Wanaraya,630416,Kab. Barito Kuala
Jejangkit,630417,Kab. Barito Kuala
Binuang,630501,Kab. Tapin
Tapin Selatan,630502,Kab. Tapin
Tapin Tengah,630503,Kab. Tapin
Tapin Utara,630504,Kab. Tapin
Candi Laras Selatan,630505,Kab. Tapin
Candi Laras Utara,630506,Kab. Tapin
Bakarangan,630507,Kab. Tapin
Piani,630508,Kab. Tapin
Bungur,630509,Kab. Tapin
Lokpaikat,630510,Kab. Tapin
Salam Babaris,630511,Kab. Tapin
Hatungun,630512,Kab. Tapin
Sungai Raya,630601,Kab. Hulu Sungai Selatan
Padang Batung,630602,Kab. Hulu Sungai Selatan
Telaga Langsat,630603,Kab. Hulu Sungai Selatan
Angkinang,630604,Kab. Hulu Sungai Selatan
Kandangan,630605,Kab. Hulu Sungai Selatan
Simpur,630606,Kab. Hulu Sungai Selatan
Daha Selatan,630607,Kab. Hulu Sungai Selatan
Daha Utara,630608,Kab. Hulu Sungai Selatan
Kalumpang,630609,Kab. Hulu Sungai Selatan
Loksado,630610,Kab. Hulu Sungai Selatan
Daha Barat,630611,Kab. Hulu Sungai Selatan
Haruyan,630701,Kab. Hulu Sungai Tengah
Batu Benawa,630702,Kab. Hulu Sungai Tengah
Labuan Amas Selatan,630703,Kab. Hulu Sungai Tengah
Labuan Amas Utara,630704,Kab. Hulu Sungai Tengah
Pandawan,630705,Kab. Hulu Sungai Tengah
Barabai,630706,Kab. Hulu Sungai Tengah
Batang Alai Selatan,630707,Kab. Hulu Sungai Tengah
Batang Alai Utara,630708,Kab. Hulu Sungai Tengah
Hantakan,630709,Kab. Hulu Sungai Tengah
Batang Alai Timur,630710,Kab. Hulu Sungai Tengah
Limpasu,630711,Kab. Hulu Sungai Tengah
Danau Panggang,630801,Kab. Hulu Sungai Utara
Babirik,630802,Kab. Hulu Sungai Utara
Sungai Pandan,630803,Kab. Hulu Sungai Utara
Amuntai Selatan,630804,Kab. Hulu Sungai Utara
Amuntai Tengah,630805,Kab. Hulu Sungai Utara
Amuntai Utara,630806,Kab. Hulu Sungai Utara
Banjang,630807,Kab. Hulu Sungai Utara
Haur Gading,630808,Kab. Hulu Sungai Utara
Paminggir,630809,Kab. Hulu Sungai Utara
Sungai Tabukan,630810,Kab. Hulu Sungai Utara
Banua Lawas,630901,Kab. Tabalong
Kelua,630902,Kab. Tabalong
Tanta,630903,Kab. Tabalong
Tanjung,630904,Kab. Tabalong
Haruai,630905,Kab. Tabalong
Murung Pudak,630906,Kab. Tabalong
Muara Uya,630907,Kab. Tabalong
Muara Harus,630908,Kab. Tabalong
Pugaan,630909,Kab. Tabalong
Upau,630910,Kab. Tabalong
Jaro,630911,Kab. Tabalong
Bintang Ara,630912,Kab. Tabalong
Batu Licin,631001,Kab. Tanah Bumbu
Kusan Hilir,631002,Kab. Tanah Bumbu
Sungai Loban,631003,Kab. Tanah Bumbu
Satui,631004,Kab. Tanah Bumbu
Kusan Hulu,631005,Kab. Tanah Bumbu
Simpang Empat,631006,Kab. Tanah Bumbu
Karang Bintang,631007,Kab. Tanah Bumbu
Mantewe,631008,Kab. Tanah Bumbu
Angsana,631009,Kab. Tanah Bumbu
Kuranji,631010,Kab. Tanah Bumbu
Kusan Tengah,631011,Kab. Tanah Bumbu
Teluk Kepayang,631012,Kab. Tanah Bumbu
Juai,631101,Kab. Balangan
Halong,631102,Kab. Balangan
Awayan,631103,Kab. Balangan
Batu Mandi,631104,Kab. Balangan
Lampihong,631105,Kab. Balangan
Paringin,631106,Kab. Balangan
Paringin Selatan,631107,Kab. Balangan
Tebing Tinggi,631108,Kab. Balangan
Banjarmasin Selatan,637101,Kota Banjarmasin
Banjarmasin Timur,637102,Kota Banjarmasin
Banjarmasin Barat,637103,Kota Banjarmasin
Banjarmasin Utara,637104,Kota Banjarmasin
Banjarmasin Tengah,637105,Kota Banjarmasin
Landasan Ulin,637202,Kota Banjarbaru
Cempaka,637203,Kota Banjarbaru
Banjarbaru Utara,637204,Kota Banjarbaru
Banjarbaru Selatan,637205,Kota Banjarbaru
Liang Anggang,637206,Kota Banjarbaru
Batu Sopang,640101,Kab. Paser
Tanjung Harapan,640102,Kab. Paser
Paser Belengkong,640103,Kab. Paser
Tanah Grogot,640104,Kab. Paser
Kuaro,640105,Kab. Paser
Long Ikis,640106,Kab. Paser
Muara Komam,640107,Kab. Paser
Long Kali,640108,Kab. Paser
Batu Engau,640109,Kab. Paser
Muara Samu,640110,Kab. Paser
Muara Muntai,640201,Kab. Kutai Kartanegara
Loa Kulu,640202,Kab. Kutai Kartanegara
Loa Janan,640203,Kab. Kutai Kartanegara
Anggana,640204,Kab. Kutai Kartanegara
Muara Badak,640205,Kab. Kutai Kartanegara
Tenggarong,640206,Kab. Kutai Kartanegara
Sebulu,640207,Kab. Kutai Kartanegara
Kota Bangun,640208,Kab. Kutai Kartanegara
Kenohan,640209,Kab. Kutai Kartanegara
Kembang Janggut,640210,Kab. Kutai Kartanegara
Muara Kaman,640211,Kab. Kutai Kartanegara
Tabang,640212,Kab. Kutai Kartanegara
Samboja,640213,Kab. Kutai Kartanegara
Muara Jawa,640214,Kab. Kutai Kartanegara
Sanga Sanga,640215,Kab. Kutai Kartanegara
Tenggarong Seberang,640216,Kab. Kutai Kartanegara
Marang Kayu,640217,Kab. Kutai Kartanegara
Muara Wis,640218,Kab. Kutai Kartanegara
Kota Bangun Darat,640219,Kab. Kutai Kartanegara
Semboja Barat,640220,Kab. Kutai Kartanegara
Kelay,640301,Kab. Berau
Talisayan,640302,Kab. Berau
Sambaliung,640303,Kab. Berau
Segah,640304,Kab. Berau
Tanjung Redeb,640305,Kab. Berau
Gunung Tabur,640306,Kab. Berau
Pulau Derawan,640307,Kab. Berau
Biduk-Biduk,640308,Kab. Berau
Teluk Bayur,640309,Kab. Berau
Tabalar,640310,Kab. Berau
Maratua,640311,Kab. Berau
Batu Putih,640312,Kab. Berau
Biatan,640313,Kab. Berau
Long Iram,640705,Kab. Kutai Barat
Melak,640706,Kab. Kutai Barat
Barong Tongkok,640707,Kab. Kutai Barat
Damai,640708,Kab. Kutai Barat
Muara Lawa,640709,Kab. Kutai Barat
Muara Pahu,640710,Kab. Kutai Barat
Jempang,640711,Kab. Kutai Barat
Bongan,640712,Kab. Kutai Barat
Penyinggahan,640713,Kab. Kutai Barat
Bentian Besar,640714,Kab. Kutai Barat
Linggang Bigung,640715,Kab. Kutai Barat
Nyuatan,640716,Kab. Kutai Barat
Siluq Ngurai,640717,Kab. Kutai Barat
Mook Manaar Bulatn,640718,Kab. Kutai Barat
Tering,640719,Kab. Kutai Barat
Sekolaq Darat,640720,Kab. Kutai Barat
Muara Ancalong,640801,Kab. Kutai Timur
Muara Wahau,640802,Kab. Kutai Timur
Muara Bengkal,640803,Kab. Kutai Timur
Sangatta Utara,640804,Kab. Kutai Timur
Sangkulirang,640805,Kab. Kutai Timur
Busang,640806,Kab. Kutai Timur
Telen,640807,Kab. Kutai Timur
Kombeng,640808,Kab. Kutai Timur
Bengalon,640809,Kab. Kutai Timur
Kaliorang,640810,Kab. Kutai Timur
Sandaran,640811,Kab. Kutai Timur
Sangatta Selatan,640812,Kab. Kutai Timur
Teluk Pandan,640813,Kab. Kutai Timur
Rantau Pulung,640814,Kab. Kutai Timur
Kaubun,640815,Kab. Kutai Timur
Karangan,640816,Kab. Kutai Timur
Batu Ampar,640817,Kab. Kutai Timur
Long Mesangat,640818,Kab. Kutai Timur
Penajam,640901,Kab. Penajam Paser Utara
Waru,640902,Kab. Penajam Paser Utara
Babulu,640903,Kab. Penajam Paser Utara
Sepaku,640904,Kab. Penajam Paser Utara
Long Bagun,641101,Kab. Mahakam Ulu
Long Hubung,641102,Kab. Mahakam Ulu
Laham,641103,Kab. Mahakam Ulu
Long Apari,641104,Kab. Mahakam Ulu
Long Pahangai,641105,Kab. Mahakam Ulu
Balikpapan Timur,647101,Kota Balikpapan
Balikpapan Barat,647102,Kota Balikpapan
Balikpapan Utara,647103,Kota Balikpapan
Balikpapan Tengah,647104,Kota Balikpapan
Balikpapan Selatan,647105,Kota Balikpapan
Balikpapan Kota,647106,Kota Balikpapan
Palaran,647201,Kota Samarinda
Samarinda Seberang,647202,Kota Samarinda
Samarinda Ulu,647203,Kota Samarinda
Samarinda Ilir,647204,Kota Samarinda
Samarinda Utara,647205,Kota Samarinda
Sungai Kunjang,647206,Kota Samarinda
Sambutan,647207,Kota Samarinda
Sungai Pinang,647208,Kota Samarinda
Samarinda Kota,647209,Kota Samarinda
Loa Janan Ilir,647210,Kota Samarinda
Bontang Utara,647401,Kota Bontang
Bontang Selatan,647402,Kota Bontang
Bontang Barat,647403,Kota Bontang
Tanjung Palas,650101,Kab. Bulungan
Tanjung Palas Barat,650102,Kab. Bulungan
Tanjung Palas Utara,650103,Kab. Bulungan
Tanjung Palas Timur,650104,Kab. Bulungan
Tanjung Selor,650105,Kab. Bulungan
Tanjung Palas Tengah,650106,Kab. Bulungan
Peso,650107,Kab. Bulungan
Peso Hilir,650108,Kab. Bulungan
Sekatak,650109,Kab. Bulungan
Bunyu,650110,Kab. Bulungan
Mentarang,650201,Kab. Malinau
Malinau Kota,650202,Kab. Malinau
Pujungan,650203,Kab. Malinau
Kayan Hilir,650204,Kab. Malinau
Kayan Hulu,650205,Kab. Malinau
Malinau Selatan,650206,Kab. Malinau
Malinau Utara,650207,Kab. Malinau
Malinau Barat,650208,Kab. Malinau
Sungai Boh,650209,Kab. Malinau
Kayan Selatan,650210,Kab. Malinau
Bahau Hulu,650211,Kab. Malinau
Mentarang Hulu,650212,Kab. Malinau
Malinau Selatan Hilir,650213,Kab. Malinau
Malinau Selatan Hulu,650214,Kab. Malinau
Sungai Tubu,650215,Kab. Malinau
Sebatik,650301,Kab. Nunukan
Nunukan,650302,Kab. Nunukan
Sembakung,650303,Kab. Nunukan
Lumbis,650304,Kab. Nunukan
Krayan,650305,Kab. Nunukan
Sebuku,650306,Kab. Nunukan
Krayan Selatan,650307,Kab. Nunukan
Sebatik Barat,650308,Kab. Nunukan
Nunukan Selatan,650309,Kab. Nunukan
Sebatik Timur,650310,Kab. Nunukan
Sebatik Utara,650311,Kab. Nunukan
Sebatik Tengah,650312,Kab. Nunukan
Sei Menggaris,650313,Kab. Nunukan
Tulin Onsoi,650314,Kab. Nunukan
Lumbis Ogong,650315,Kab. Nunukan
Sembakung Atulai,650316,Kab. Nunukan
Krayan Tengah,650317,Kab. Nunukan
Krayan Timur,650318,Kab. Nunukan
Krayan Barat,650319,Kab. Nunukan
Lumbis Pansiangan,650320,Kab. Nunukan
Lumbis Hulu,650321,Kab. Nunukan
Sesayap,650401,Kab. Tana Tidung
Sesayap Hilir,650402,Kab. Tana Tidung
Tana Lia,650403,Kab. Tana Tidung
Betayau,650404,Kab. Tana Tidung
Muruk Rian,650405,Kab. Tana Tidung
Tarakan Barat,657101,Kota Tarakan
Tarakan Tengah,657102,Kota Tarakan
Tarakan Timur,657103,Kota Tarakan
Tarakan Utara,657104,Kota Tarakan
Sang Tombolang,710105,Kab. Bolaang Mongondow
Dumoga Barat,710109,Kab. Bolaang Mongondow
Dumoga Timur,710110,Kab. Bolaang Mongondow
Dumoga Utara,710111,Kab. Bolaang Mongondow
Lolak,710112,Kab. Bolaang Mongondow
Bolaang,710113,Kab. Bolaang Mongondow
Lolayan,710114,Kab. Bolaang Mongondow
Passi Barat,710119,Kab. Bolaang Mongondow
Poigar,710120,Kab. Bolaang Mongondow
Passi Timur,710122,Kab. Bolaang Mongondow
Bolaang Timur,710131,Kab. Bolaang Mongondow
Bilalang,710132,Kab. Bolaang Mongondow
Dumoga,710133,Kab. Bolaang Mongondow
Dumoga Tenggara,710134,Kab. Bolaang Mongondow
Dumoga Tengah,710135,Kab. Bolaang Mongondow
Tondano Barat,710201,Kab. Minahasa
Tondano Timur,710202,Kab. Minahasa
Eris,710203,Kab. Minahasa
Kombi,710204,Kab. Minahasa
Lembean Timur,710205,Kab. Minahasa
Kakas,710206,Kab. Minahasa
Tompaso,710207,Kab. Minahasa
Remboken,710208,Kab. Minahasa
Langowan Timur,710209,Kab. Minahasa
Langowan Barat,710210,Kab. Minahasa
Sonder,710211,Kab. Minahasa
Kawangkoan,710212,Kab. Minahasa
Pineleng,710213,Kab. Minahasa
Tombulu,710214,Kab. Minahasa
Tombariri,710215,Kab. Minahasa
Tondano Utara,710216,Kab. Minahasa
Langowan Selatan,710217,Kab. Minahasa
Tondano Selatan,710218,Kab. Minahasa
Langowan Utara,710219,Kab. Minahasa
Kakas Barat,710220,Kab. Minahasa
Kawangkoan Utara,710221,Kab. Minahasa
Kawangkoan Barat,710222,Kab. Minahasa
Mandolang,710223,Kab. Minahasa
Tombariri Timur,710224,Kab. Minahasa
Tompaso Barat,710225,Kab. Minahasa
